000930.SZ,20170925,13.64,6.4013,7.599,0.63,103.5151,38.7774,7.363,2.3476,2.2304,96441.1115,96441.1115,81241.1115,1315456.7609,1315456.7609,000930
000930.SZ,20170922,14.27,7.3303,8.7018,0.57,108.2962,40.5684,7.7031,2.456,2.3335,96441.1115,96441.1115,81241.1115,1376214.6611,1376214.6611,000930
000930.SZ,20170921,14.08,8.1217,9.6413,0.53,106.8543,40.0283,7.6005,2.4233,2.3024,96441.1115,96441.1115,81241.1115,1357890.8499,1357890.8499,000930
000930.SZ,20170920,14.73,9.3703,11.1235,0.6,111.7872,41.8762,7.9514,2.5352,2.4087,96441.1115,96441.1115,81241.1115,1420577.5724,1420577.5724,000930
000930.SZ,20170919,14.65,9.7441,11.5672,0.67,111.1801,41.6487,7.9082,2.5214,2.3956,96441.1115,96441.1115,81241.1115,1412862.2835,1412862.2835,000930
000930.SZ,20170918,14.92,16.6013,19.7073,1.42,113.2292,42.4163,8.0539,2.5679,2.4398,96441.1115,96441.1115,81241.1115,1438901.3836,1438901.3836,000930
000930.SZ,20170915,14.34,19.9176,23.6441,2.45,108.8275,40.7674,7.7408,2.4681,2.3449,96441.1115,96441.1115,81241.1115,1382965.5389,1382965.5389,000930
000930.SZ,20170914,14.36,20.4336,24.2567,4.43,108.9793,40.8243,7.7516,2.4715,2.3482,96441.1115,96441.1115,81241.1115,1384894.3611,1384894.3611,000930
000930.SZ,20170913,13.05,11.8811,14.104,4.18,99.0376,37.1001,7.0445,2.2461,2.134,96441.1115,96441.1115,81241.1115,1258556.5051,1258556.5051,000930
000930.SZ,20170912,12.25,4.0097,4.7599,1.63,92.9663,34.8257,6.6126,2.1084,2.0032,96441.1115,96441.1115,81241.1115,1181403.6159,1181403.6159,000930
000930.SZ,20170911,12.64,2.313,2.7457,0.87,95.926,35.9345,6.8232,2.1755,2.0669,96441.1115,96441.1115,81241.1115,1219015.6494,1219015.6494,000930
000930.SZ,20170908,12.45,2.012,2.3884,0.68,94.4841,35.3943,6.7206,2.1428,2.0359,96441.1115,96441.1115,81241.1115,1200691.8382,1200691.8382,000930
000930.SZ,20170907,12.45,2.8422,3.3739,0.86,94.4841,35.3943,6.7206,2.1428,2.0359,96441.1115,96441.1115,81241.1115,1200691.8382,1200691.8382,000930
000930.SZ,20170906,12.65,3.0204,3.5856,0.84,96.0019,35.9629,6.8286,2.1772,2.0686,96441.1115,96441.1115,81241.1115,1219980.0605,1219980.0605,000930
000930.SZ,20170905,12.57,2.13,2.5285,0.45,95.3948,35.7355,6.7854,2.1635,2.0555,96441.1115,96441.1115,81241.1115,1212264.7716,1212264.7716,000930
000930.SZ,20170904,12.59,3.2322,3.8369,0.61,95.5466,35.7923,6.7962,2.1669,2.0587,96441.1115,96441.1115,81241.1115,1214193.5938,1214193.5938,000930
000930.SZ,20170901,12.74,3.5572,4.2227,0.67,96.6849,36.2188,6.8772,2.1927,2.0833,96441.1115,96441.1115,81241.1115,1228659.7605,1228659.7605,000930
000930.SZ,20170831,12.84,4.6025,5.4636,0.82,97.4439,36.5031,6.9311,2.2099,2.0996,96441.1115,96441.1115,81241.1115,1238303.8717,1238303.8717,000930
000930.SZ,20170830,13.03,4.4226,5.2501,0.79,98.8858,37.0432,7.0337,2.2426,2.1307,96441.1115,96441.1115,81241.1115,1256627.6828,1256627.6828,000930
000930.SZ,20170829,13.15,8.0399,9.5441,1.51,99.7965,37.3844,7.0985,2.2633,2.1503,96441.1115,96441.1115,81241.1115,1268200.6162,1268200.6162,000930
000930.SZ,20170828,12.68,5.8677,6.9656,0.9,96.2296,36.0482,6.8448,2.1824,2.0735,96441.1115,96441.1115,81241.1115,1222873.2938,1222873.2938,000930
000930.SZ,20170825,12.61,3.7704,4.4758,0.5,95.6984,52.5172,7.4357,2.1703,2.0773,96441.1115,96441.1115,81241.1115,1216122.416,1216122.416,000930
000930.SZ,20170824,12.64,5.8644,6.9617,0.83,95.926,52.6422,7.4534,2.1755,2.0823,96441.1115,96441.1115,81241.1115,1219015.6494,1219015.6494,000930
000930.SZ,20170823,12.41,4.4151,5.2412,0.64,94.1805,51.6843,7.3178,2.1359,2.0444,96441.1115,96441.1115,81241.1115,1196834.1937,1196834.1937,000930
000930.SZ,20170822,12.59,6.7345,7.9945,1.14,95.5466,52.4339,7.4239,2.1669,2.074,96441.1115,96441.1115,81241.1115,1214193.5938,1214193.5938,000930
000930.SZ,20170821,13.07,11.9799,14.2213,3.18,99.1893,54.433,7.7069,2.2495,2.1531,96441.1115,96441.1115,81241.1115,1260485.3273,1260485.3273,000930
000930.SZ,20170818,12.5,8.6968,10.324,3.58,94.8636,52.0591,7.3708,2.1514,2.0592,96441.1115,96441.1115,81241.1115,1205513.8938,1205513.8938,000930
000930.SZ,20170817,11.69,3.2992,3.9165,1.51,88.7164,48.6857,6.8932,2.012,1.9258,96441.1115,96441.1115,81241.1115,1127396.5934,1127396.5934,000930
000930.SZ,20170816,11.61,3.9891,4.7354,2.08,88.1093,48.3525,6.846,1.9982,1.9126,96441.1115,96441.1115,81241.1115,1119681.3045,1119681.3045,000930
000930.SZ,20170815,11.43,1.6479,1.9562,0.67,86.7432,47.6028,6.7399,1.9672,1.883,96441.1115,96441.1115,81241.1115,1102321.9044,1102321.9044,000930
000930.SZ,20170814,11.19,1.1818,1.4029,0.46,84.9219,46.6033,6.5984,1.9259,1.8434,96441.1115,96441.1115,81241.1115,1079176.0377,1079176.0377,000930
000930.SZ,20170811,10.97,2.0366,2.4176,0.82,83.2523,45.6871,6.4686,1.8881,1.8072,96441.1115,96441.1115,81241.1115,1057958.9932,1057958.9932,000930
000930.SZ,20170810,11.32,2.0469,2.4298,0.88,85.9084,47.1447,6.675,1.9483,1.8648,96441.1115,96441.1115,81241.1115,1091713.3822,1091713.3822,000930
000930.SZ,20170809,11.54,2.6561,3.1531,1.19,87.578,48.061,6.8047,1.9862,1.9011,96441.1115,96441.1115,81241.1115,1112930.4267,1112930.4267,000930
000930.SZ,20170808,11.65,4.3846,5.205,2.37,88.4128,48.5191,6.8696,2.0051,1.9192,96441.1115,96441.1115,81241.1115,1123538.949,1123538.949,000930
000930.SZ,20170807,11.4,1.7012,2.0195,0.89,86.5156,47.4779,6.7222,1.9621,1.878,96441.1115,96441.1115,81241.1115,1099428.6711,1099428.6711,000930
000930.SZ,20170804,11.19,1.5618,1.854,0.79,84.9219,46.6033,6.5984,1.9259,1.8434,96441.1115,96441.1115,81241.1115,1079176.0377,1079176.0377,000930
000930.SZ,20170803,11.18,1.3286,1.5772,0.6,84.846,46.5617,6.5925,1.9242,1.8418,96441.1115,96441.1115,81241.1115,1078211.6266,1078211.6266,000930
000930.SZ,20170802,11.13,2.2194,2.6347,0.97,84.4665,46.3534,6.563,1.9156,1.8335,96441.1115,96441.1115,81241.1115,1073389.571,1073389.571,000930
000930.SZ,20170801,11.36,2.4548,2.9141,0.97,86.212,47.3113,6.6986,1.9552,1.8714,96441.1115,96441.1115,81241.1115,1095571.0266,1095571.0266,000930
000930.SZ,20170731,11.52,2.0061,2.3815,0.69,87.4263,47.9777,6.7929,1.9827,1.8978,96441.1115,96441.1115,81241.1115,1111001.6045,1111001.6045,000930
000930.SZ,20170728,11.45,1.9322,2.2937,0.53,86.895,47.6861,6.7517,1.9707,1.8862,96441.1115,96441.1115,81241.1115,1104250.7267,1104250.7267,000930
000930.SZ,20170727,11.46,2.5231,2.9951,0.7,86.9709,47.7278,6.7576,1.9724,1.8879,96441.1115,96441.1115,81241.1115,1105215.1378,1105215.1378,000930
000930.SZ,20170726,11.53,2.4928,2.9592,0.68,87.5022,48.0193,6.7988,1.9845,1.8994,96441.1115,96441.1115,81241.1115,1111966.0156,1111966.0156,000930
000930.SZ,20170725,11.65,3.6445,4.3264,1.12,88.4128,48.5191,6.8696,2.0051,1.9192,96441.1115,96441.1115,81241.1115,1123538.949,1123538.949,000930
000930.SZ,20170724,11.35,3.9006,4.6304,1.25,86.1361,47.2697,6.6927,1.9535,1.8698,96441.1115,96441.1115,81241.1115,1094606.6155,1094606.6155,000930
000930.SZ,20170721,11.43,5.7282,6.7999,1.98,86.7432,47.6028,6.7399,1.9672,1.883,96441.1115,96441.1115,81241.1115,1102321.9044,1102321.9044,000930
000930.SZ,20170720,11.05,2.2778,2.7039,0.78,83.8594,46.0203,6.5158,1.9018,1.8204,96441.1115,96441.1115,81241.1115,1065674.2821,1065674.2821,000930
000930.SZ,20170719,10.94,2.7484,3.2626,0.98,83.0246,45.5621,6.4509,1.8829,1.8022,96441.1115,96441.1115,81241.1115,1055065.7598,1055065.7598,000930
000930.SZ,20170718,10.55,1.6185,1.9214,0.51,80.0649,43.9379,6.221,1.8158,1.738,96441.1115,96441.1115,81241.1115,1017453.7263,1017453.7263,000930
000930.SZ,20170717,10.39,3.2277,3.8316,1.09,78.8506,43.2715,6.1266,1.7882,1.7116,96441.1115,96441.1115,81241.1115,1002023.1485,1002023.1485,000930
000930.SZ,20170714,11.18,4.6001,5.4607,1.89,84.846,46.5617,6.5925,1.9242,1.8418,96441.1115,96441.1115,81241.1115,1078211.6266,1078211.6266,000930
000930.SZ,20170713,11.25,2.3976,2.8462,0.95,85.3772,46.8532,6.6337,1.9363,1.8533,96441.1115,96441.1115,81241.1115,1084962.5044,1084962.5044,000930
000930.SZ,20170712,11.03,2.2207,2.6362,0.94,83.7076,45.937,6.504,1.8984,1.8171,96441.1115,96441.1115,81241.1115,1063745.4598,1063745.4598,000930
000930.SZ,20170711,11.14,3.3996,4.0356,1.68,84.5424,46.3951,6.5689,1.9173,1.8352,96441.1115,96441.1115,81241.1115,1074353.9821,1074353.9821,000930
000930.SZ,20170710,11.17,2.2377,2.6564,1.13,84.7701,46.52,6.5866,1.9225,1.8401,96441.1115,96441.1115,81241.1115,1077247.2155,1077247.2155,000930
000930.SZ,20170707,11.11,1.9189,2.2779,0.98,84.3147,46.2701,6.5512,1.9122,1.8302,96441.1115,96441.1115,81241.1115,1071460.7488,1071460.7488,000930
000930.SZ,20170706,11.18,2.8966,3.4385,1.88,84.846,46.5617,6.5925,1.9242,1.8418,96441.1115,96441.1115,81241.1115,1078211.6266,1078211.6266,000930
000930.SZ,20170705,10.95,1.3663,1.6219,0.91,83.1005,45.6038,6.4568,1.8846,1.8039,96441.1115,96441.1115,81241.1115,1056030.1709,1056030.1709,000930
000930.SZ,20170704,10.86,1.6922,2.0088,1.2,82.4175,45.229,6.4038,1.8691,1.7891,96441.1115,96441.1115,81241.1115,1047350.4709,1047350.4709,000930
000930.SZ,20170703,11.0,2.0637,2.4498,1.65,83.4799,45.812,6.4863,1.8932,1.8121,96441.1115,96441.1115,81241.1115,1060852.2265,1060852.2265,000930
000930.SZ,20170630,10.78,1.7268,2.0499,1.42,81.8103,44.8958,6.3566,1.8554,1.7759,96441.1115,96441.1115,81241.1115,1039635.182,1039635.182,000930
000930.SZ,20170629,10.64,0.8739,1.0374,0.61,80.7479,44.3127,6.274,1.8313,1.7528,96441.1115,96441.1115,81241.1115,1026133.4264,1026133.4264,000930
000930.SZ,20170628,10.63,1.1241,1.3344,0.8,80.672,44.2711,6.2681,1.8296,1.7512,96441.1115,96441.1115,81241.1115,1025169.0152,1025169.0152,000930
000930.SZ,20170627,10.73,1.2458,1.4789,0.9,81.4309,44.6875,6.3271,1.8468,1.7676,96441.1115,96441.1115,81241.1115,1034813.1264,1034813.1264,000930
000930.SZ,20170626,10.8,1.2722,1.5103,0.89,81.9621,44.9791,6.3684,1.8588,1.7792,96441.1115,96441.1115,81241.1115,1041564.0042,1041564.0042,000930
000930.SZ,20170623,10.54,1.5672,1.8604,1.18,79.989,43.8962,6.2151,1.8141,1.7363,96441.1115,96441.1115,81241.1115,1016489.3152,1016489.3152,000930
000930.SZ,20170622,10.66,1.9329,2.2945,1.43,80.8996,44.396,6.2858,1.8347,1.7561,96441.1115,96441.1115,81241.1115,1028062.2486,1028062.2486,000930
000930.SZ,20170621,10.73,0.969,1.1503,0.54,81.4309,44.6875,6.3271,1.8468,1.7676,96441.1115,96441.1115,81241.1115,1034813.1264,1034813.1264,000930
000930.SZ,20170620,10.74,1.2108,1.4374,0.69,81.5068,44.7292,6.333,1.8485,1.7693,96441.1115,96441.1115,81241.1115,1035777.5375,1035777.5375,000930
000930.SZ,20170619,10.76,1.4735,1.7492,0.84,81.6586,44.8125,6.3448,1.8519,1.7726,96441.1115,96441.1115,81241.1115,1037706.3597,1037706.3597,000930
000930.SZ,20170616,10.63,1.0707,1.271,0.58,80.672,44.2711,6.2681,1.8296,1.7512,96441.1115,96441.1115,81241.1115,1025169.0152,1025169.0152,000930
000930.SZ,20170615,10.76,2.0158,2.393,1.15,81.6586,44.8125,6.3448,1.8519,1.7726,96441.1115,96441.1115,81241.1115,1037706.3597,1037706.3597,000930
000930.SZ,20170614,10.76,3.1322,3.7182,2.03,81.6586,44.8125,6.3448,1.8519,1.7726,96441.1115,96441.1115,81241.1115,1037706.3597,1037706.3597,000930
000930.SZ,20170613,10.44,1.0227,1.2141,0.67,79.2301,43.4798,6.1561,1.7969,1.7199,96441.1115,96441.1115,81241.1115,1006845.2041,1006845.2041,000930
000930.SZ,20170612,10.32,1.497,1.7771,0.98,78.3194,42.98,6.0853,1.7762,1.7001,96441.1115,96441.1115,81241.1115,995272.2707,995272.2707,000930
000930.SZ,20170609,10.53,1.6209,1.9242,1.1,79.9131,43.8546,6.2092,1.8123,1.7347,96441.1115,96441.1115,81241.1115,1015524.9041,1015524.9041,000930
000930.SZ,20170608,10.5,1.5095,1.792,1.05,79.6854,43.7297,6.1915,1.8072,1.7297,96441.1115,96441.1115,81241.1115,1012631.6708,1012631.6708,000930
000930.SZ,20170607,10.5,2.0723,2.46,1.67,79.6854,43.7297,6.1915,1.8072,1.7297,96441.1115,96441.1115,81241.1115,1012631.6708,1012631.6708,000930
000930.SZ,20170606,10.24,0.8863,1.0521,0.64,77.7122,42.6468,6.0382,1.7624,1.6869,96441.1115,96441.1115,81241.1115,987556.9818,987556.9818,000930
000930.SZ,20170605,10.18,1.5877,1.8847,1.16,77.2569,42.3969,6.0028,1.7521,1.677,96441.1115,96441.1115,81241.1115,981770.5151,981770.5151,000930
000930.SZ,20170602,9.93,1.2943,1.5365,0.94,75.3596,41.3558,5.8554,1.7091,1.6358,96441.1115,96441.1115,81241.1115,957660.2372,957660.2372,000930
000930.SZ,20170601,9.87,1.3681,1.624,0.83,74.9043,41.1059,5.82,1.6988,1.626,96441.1115,96441.1115,81241.1115,951873.7705,951873.7705,000930
000930.SZ,20170531,10.18,1.0696,1.2698,0.63,77.2569,42.3969,6.0028,1.7521,1.677,96441.1115,96441.1115,81241.1115,981770.5151,981770.5151,000930
000930.SZ,20170526,10.21,1.625,1.929,1.02,77.4846,42.5219,6.0205,1.7573,1.682,96441.1115,96441.1115,81241.1115,984663.7484,984663.7484,000930
000930.SZ,20170525,10.17,1.5129,1.7959,0.95,77.181,42.3553,5.9969,1.7504,1.6754,96441.1115,96441.1115,81241.1115,980806.104,980806.104,000930
000930.SZ,20170524,10.05,1.2846,1.525,0.74,76.2703,41.8555,5.9261,1.7297,1.6556,96441.1115,96441.1115,81241.1115,969233.1706,969233.1706,000930
000930.SZ,20170523,10.01,2.7166,3.2248,1.77,75.9667,41.6889,5.9026,1.7228,1.649,96441.1115,96441.1115,81241.1115,965375.5261,965375.5261,000930
000930.SZ,20170522,10.6,1.309,1.5539,0.9,80.4443,44.1461,6.2505,1.8244,1.7462,96441.1115,96441.1115,81241.1115,1022275.7819,1022275.7819,000930
000930.SZ,20170519,10.86,1.1595,1.3765,0.81,82.4175,45.229,6.4038,1.8691,1.7891,96441.1115,96441.1115,81241.1115,1047350.4709,1047350.4709,000930
000930.SZ,20170518,10.87,1.4884,1.7668,1.01,82.4934,45.2706,6.4097,1.8709,1.7907,96441.1115,96441.1115,81241.1115,1048314.882,1048314.882,000930
000930.SZ,20170517,11.15,1.9716,2.3405,1.45,84.6183,46.4367,6.5748,1.9191,1.8368,96441.1115,96441.1115,81241.1115,1075318.3932,1075318.3932,000930
000930.SZ,20170516,11.13,1.7649,2.0951,1.36,84.4665,46.3534,6.563,1.9156,1.8335,96441.1115,96441.1115,81241.1115,1073389.571,1073389.571,000930
000930.SZ,20170515,10.9,0.856,1.0162,0.58,82.721,45.3955,6.4274,1.876,1.7956,96441.1115,96441.1115,81241.1115,1051208.1154,1051208.1154,000930
000930.SZ,20170512,10.89,1.0448,1.2403,0.65,82.6451,45.3539,6.4215,1.8743,1.794,96441.1115,96441.1115,81241.1115,1050243.7042,1050243.7042,000930
000930.SZ,20170511,10.93,1.7338,2.0582,1.1,82.9487,45.5205,6.445,1.8812,1.8006,96441.1115,96441.1115,81241.1115,1054101.3487,1054101.3487,000930
000930.SZ,20170510,10.88,1.403,1.6655,0.77,82.5692,45.3122,6.4156,1.8726,1.7923,96441.1115,96441.1115,81241.1115,1049279.2931,1049279.2931,000930
000930.SZ,20170509,11.05,1.4515,1.7231,0.8,83.8594,46.0203,6.5158,1.9018,1.8204,96441.1115,96441.1115,81241.1115,1065674.2821,1065674.2821,000930
000930.SZ,20170508,11.02,1.7018,2.0202,0.95,83.6317,45.8953,6.4981,1.8967,1.8154,96441.1115,96441.1115,81241.1115,1062781.0487,1062781.0487,000930
000930.SZ,20170505,11.31,1.6864,2.0019,0.8,85.8326,47.1031,6.6691,1.9466,1.8632,96441.1115,96441.1115,81241.1115,1090748.9711,1090748.9711,000930
000930.SZ,20170504,11.64,1.6105,1.9118,0.79,88.337,48.4774,6.8637,2.0034,1.9175,96441.1115,96441.1115,81241.1115,1122574.5379,1122574.5379,000930
000930.SZ,20170503,11.75,2.6016,3.0884,1.39,89.1718,48.9356,6.9286,2.0223,1.9357,96441.1115,96441.1115,81241.1115,1133183.0601,1133183.0601,000930
000930.SZ,20170502,11.68,1.503,1.7842,0.72,88.6405,48.644,6.8873,2.0103,1.9241,96441.1115,96441.1115,81241.1115,1126432.1823,1126432.1823,000930
000930.SZ,20170428,11.57,1.5648,1.8575,0.71,87.8057,48.1859,6.8224,1.9913,1.906,96441.1115,96441.1115,81241.1115,1115823.6601,1115823.6601,000930
000930.SZ,20170427,11.49,3.2381,3.8439,1.42,87.1986,87.1986,7.0992,1.9776,1.9776,96441.1115,96441.1115,81241.1115,1108108.3711,1108108.3711,000930
000930.SZ,20170426,11.75,1.2999,1.5431,0.4,89.1718,89.1718,7.2598,2.0223,2.0223,96441.1115,96441.1115,81241.1115,1133183.0601,1133183.0601,000930
000930.SZ,20170425,11.73,1.7847,2.1186,0.51,89.02,89.02,7.2475,2.0189,2.0189,96441.1115,96441.1115,81241.1115,1131254.2379,1131254.2379,000930
000930.SZ,20170424,11.67,2.5739,3.0555,0.63,,88.5646,7.2104,1.7429,2.0086,96441.1115,96441.1115,81241.1115,1125467.7712,1125467.7712,000930
000930.SZ,20170421,12.3,2.1915,2.6015,0.51,,93.3457,7.5996,1.837,2.117,96441.1115,96441.1115,81241.1115,1186225.6715,1186225.6715,000930
000930.SZ,20170420,12.11,3.541,4.2035,0.84,,91.9038,7.4822,1.8087,2.0843,96441.1115,96441.1115,81241.1115,1167901.8603,1167901.8603,000930
000930.SZ,20170419,12.4,6.0821,7.22,1.45,,94.1047,7.6614,1.852,2.1342,96441.1115,96441.1115,81241.1115,1195869.7826,1195869.7826,000930
000930.SZ,20170418,13.39,2.9882,3.5472,0.64,,101.6179,8.2731,1.9998,2.3046,96441.1115,96441.1115,81241.1115,1291346.483,1291346.483,000930
000930.SZ,20170417,13.62,5.482,6.5076,1.24,,103.3633,8.4152,2.0342,2.3442,96441.1115,96441.1115,81241.1115,1313527.9386,1313527.9386,000930
000930.SZ,20170414,13.3,3.2738,3.8863,0.71,,100.9348,8.2175,1.9864,2.2891,96441.1115,96441.1115,81241.1115,1282666.783,1282666.783,000930
000930.SZ,20170413,13.23,3.321,3.9424,0.71,,,8.2936,1.9759,2.3427,96441.1115,96441.1115,81241.1115,1275915.9051,1275915.9051,000930
000930.SZ,20170412,13.28,5.8524,6.9474,1.36,,,8.325,1.9834,2.3516,96441.1115,96441.1115,81241.1115,1280737.9607,1280737.9607,000930
000930.SZ,20170411,13.45,5.5292,6.5637,1.48,,,8.4315,2.0088,2.3817,96441.1115,96441.1115,81241.1115,1297132.9497,1297132.9497,000930
000930.SZ,20170410,13.05,4.0601,4.8198,1.14,,,8.1808,1.949,2.3108,96441.1115,96441.1115,81241.1115,1258556.5051,1258556.5051,000930
000930.SZ,20170407,13.4,4.3465,5.1597,1.3,,,8.4002,2.0013,2.3728,96441.1115,96441.1115,81241.1115,1292310.8941,1292310.8941,000930
000930.SZ,20170406,13.32,3.5612,4.2275,1.05,,,8.35,1.9894,2.3587,96441.1115,96441.1115,81241.1115,1284595.6052,1284595.6052,000930
000930.SZ,20170405,13.37,3.9979,4.7459,1.23,,,8.3814,1.9968,2.3675,96441.1115,96441.1115,81241.1115,1289417.6608,1289417.6608,000930
000930.SZ,20170331,13.08,2.7116,3.2189,0.76,,,8.1996,1.9535,2.3162,96441.1115,96441.1115,81241.1115,1261449.7384,1261449.7384,000930
000930.SZ,20170330,13.03,3.2403,3.8466,0.95,,,8.1682,1.9461,2.3073,96441.1115,96441.1115,81241.1115,1256627.6828,1256627.6828,000930
000930.SZ,20170329,13.07,3.1913,3.7884,0.93,,,8.1933,1.952,2.3144,96441.1115,96441.1115,81241.1115,1260485.3273,1260485.3273,000930
000930.SZ,20170328,13.28,3.8967,4.6258,1.29,,,8.325,1.9834,2.3516,96441.1115,96441.1115,81241.1115,1280737.9607,1280737.9607,000930
000930.SZ,20170327,13.24,3.1461,3.7347,1.08,,,8.2999,1.9774,2.3445,96441.1115,96441.1115,81241.1115,1276880.3163,1276880.3163,000930
000930.SZ,20170324,13.22,4.2846,5.0862,1.64,,,8.2873,1.9744,2.3409,96441.1115,96441.1115,81241.1115,1274951.494,1274951.494,000930
000930.SZ,20170323,12.84,2.6046,3.0919,1.01,,,8.0491,1.9177,2.2737,96441.1115,96441.1115,81241.1115,1238303.8717,1238303.8717,000930
000930.SZ,20170322,12.93,3.2706,3.8825,1.29,,,8.1055,1.9311,2.2896,96441.1115,96441.1115,81241.1115,1246983.5717,1246983.5717,000930
000930.SZ,20170321,13.23,1.8083,2.1466,0.68,,,8.2936,1.9759,2.3427,96441.1115,96441.1115,81241.1115,1275915.9051,1275915.9051,000930
000930.SZ,20170320,13.23,2.5938,3.0791,0.9,,,8.2936,1.9759,2.3427,96441.1115,96441.1115,81241.1115,1275915.9051,1275915.9051,000930
000930.SZ,20170317,13.01,2.8028,3.3272,0.83,,,8.1557,1.9431,2.3038,96441.1115,96441.1115,81241.1115,1254698.8606,1254698.8606,000930
000930.SZ,20170316,13.29,2.4815,2.9458,0.65,,,8.3312,1.9849,2.3533,96441.1115,96441.1115,81241.1115,1281702.3718,1281702.3718,000930
000930.SZ,20170315,13.1,3.0077,3.5704,0.71,,,8.2121,1.9565,2.3197,96441.1115,96441.1115,81241.1115,1263378.5607,1263378.5607,000930
000930.SZ,20170314,13.26,2.4887,2.9544,0.57,,,8.3124,1.9804,2.348,96441.1115,96441.1115,81241.1115,1278809.1385,1278809.1385,000930
000930.SZ,20170313,13.36,3.6575,4.3418,0.78,,,8.3751,1.9953,2.3657,96441.1115,96441.1115,81241.1115,1288453.2496,1288453.2496,000930
000930.SZ,20170310,13.27,5.3066,6.2995,1.21,,,8.3187,1.9819,2.3498,96441.1115,96441.1115,81241.1115,1279773.5496,1279773.5496,000930
000930.SZ,20170309,13.71,4.5124,5.3566,1.0,,,8.5945,2.0476,2.4277,96441.1115,96441.1115,81241.1115,1322207.6387,1322207.6387,000930
000930.SZ,20170308,14.11,5.0885,6.0406,1.13,,,8.8453,2.1074,2.4985,96441.1115,96441.1115,81241.1115,1360784.0833,1360784.0833,000930
000930.SZ,20170307,13.91,3.3509,3.9779,0.74,,,8.7199,2.0775,2.4631,96441.1115,96441.1115,81241.1115,1341495.861,1341495.861,000930
000930.SZ,20170306,14.06,5.0849,6.0363,1.17,,,8.8139,2.0999,2.4897,96441.1115,96441.1115,81241.1115,1355962.0277,1355962.0277,000930
000930.SZ,20170303,14.15,3.8622,4.5848,0.78,,,8.8703,2.1133,2.5056,96441.1115,96441.1115,81241.1115,1364641.7277,1364641.7277,000930
000930.SZ,20170302,14.43,5.2827,6.2711,0.94,,,9.0459,2.1552,2.5552,96441.1115,96441.1115,81241.1115,1391645.2389,1391645.2389,000930
000930.SZ,20170301,14.28,4.974,5.9047,0.64,,,8.9518,2.1328,2.5286,96441.1115,96441.1115,81241.1115,1377179.0722,1377179.0722,000930
000930.SZ,20170228,14.27,3.3292,3.9521,0.41,,,8.9456,2.1313,2.5269,96441.1115,96441.1115,81241.1115,1376214.6611,1376214.6611,000930
000930.SZ,20170227,14.21,4.3364,5.1477,0.54,,,8.908,2.1223,2.5163,96441.1115,96441.1115,81241.1115,1370428.1944,1370428.1944,000930
000930.SZ,20170224,14.49,6.7132,7.9692,0.88,,,9.0835,2.1641,2.5658,96441.1115,96441.1115,81241.1115,1397431.7056,1397431.7056,000930
000930.SZ,20170223,14.28,8.8094,10.4576,1.32,,,8.9518,2.1328,2.5286,96441.1115,96441.1115,81241.1115,1377179.0722,1377179.0722,000930
000930.SZ,20170222,14.66,15.6644,18.5952,3.2,,,9.1901,2.1895,2.5959,96441.1115,96441.1115,81241.1115,1413826.6946,1413826.6946,000930
000930.SZ,20170221,13.72,5.1552,6.1198,1.09,,,8.6008,2.0491,2.4295,96441.1115,96441.1115,81241.1115,1323172.0498,1323172.0498,000930
000930.SZ,20170220,13.52,3.8455,4.565,0.82,,,8.4754,2.0192,2.3941,96441.1115,96441.1115,81241.1115,1303883.8275,1303883.8275,000930
000930.SZ,20170217,13.44,4.5287,5.376,0.99,,,8.4253,2.0073,2.3799,96441.1115,96441.1115,81241.1115,1296168.5386,1296168.5386,000930
000930.SZ,20170216,13.98,4.2762,5.0763,0.96,,,8.7638,2.0879,2.4755,96441.1115,96441.1115,81241.1115,1348246.7388,1348246.7388,000930
000930.SZ,20170215,13.89,6.6448,7.8881,1.7,,,8.7074,2.0745,2.4596,96441.1115,96441.1115,81241.1115,1339567.0387,1339567.0387,000930
000930.SZ,20170214,13.77,4.3067,5.1124,1.01,,,8.6321,2.0566,2.4383,96441.1115,96441.1115,81241.1115,1327994.1054,1327994.1054,000930
000930.SZ,20170213,13.85,3.7686,4.4737,0.81,,,8.6823,2.0685,2.4525,96441.1115,96441.1115,81241.1115,1335709.3943,1335709.3943,000930
000930.SZ,20170210,13.94,3.9118,4.6437,0.9,,,8.7387,2.082,2.4684,96441.1115,96441.1115,81241.1115,1344389.0943,1344389.0943,000930
000930.SZ,20170209,13.94,3.7375,4.4367,0.95,,,8.7387,2.082,2.4684,96441.1115,96441.1115,81241.1115,1344389.0943,1344389.0943,000930
000930.SZ,20170208,13.93,3.7654,4.4699,1.05,,,8.7324,2.0805,2.4667,96441.1115,96441.1115,81241.1115,1343424.6832,1343424.6832,000930
000930.SZ,20170207,13.97,6.0648,7.1995,2.1,,,8.7575,2.0865,2.4738,96441.1115,96441.1115,81241.1115,1347282.3277,1347282.3277,000930
000930.SZ,20170206,13.51,5.8294,6.9201,2.59,,,8.4691,2.0178,2.3923,96441.1115,96441.1115,81241.1115,1302919.4164,1302919.4164,000930
000930.SZ,20170203,13.32,2.2513,2.6725,0.94,,,8.35,1.9894,2.3587,96441.1115,96441.1115,81241.1115,1284595.6052,1284595.6052,000930
000930.SZ,20170126,13.13,1.6682,1.9803,0.66,,,8.2309,1.961,2.325,96441.1115,96441.1115,81241.1115,1266271.794,1266271.794,000930
